date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2002-10-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,51.25,19.7876
2002-11-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,49.78,19.2201
2002-11-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,33.5,12.9344
2002-11-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,55.75,21.5251
2002-11-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,33.0,12.7413
2002-11-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,64.0,24.7104
2002-11-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,64.5,24.9035
2002-12-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,47.5,18.0945
2002-12-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,34.5,13.1423
2002-12-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,55.67,21.2067
2002-12-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,39.42,15.0165
2002-12-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,67.92,25.8732
2002-12-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,60.75,23.1419
2002-12-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,45.0,17.1421
2003-01-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.7,0.6564
2003-01-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.07,0.4131
2003-01-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,43.93,16.9614
2003-01-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,34.83,13.4479
2003-01-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.03,0.3977
2003-01-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.23,0.4749
2003-01-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,59.55,22.9923
2003-01-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,42.94,16.5792
2003-01-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,77.91,30.0811
2003-01-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.0,0.7722
2003-01-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.75,0.6757
2003-01-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.88,1.11
2003-01-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.86,0.7201
2003-01-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.36,0.5251
2003-01-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.26,0.4865
2003-01-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,62.0,23.9382
2003-01-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.9,0.7336
2003-01-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.5,0.5792
2003-01-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.5,0.5792
2003-01-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.63,0.6293
2003-01-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.17,0.4517
2003-01-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.67,1.0309
2003-01-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.5,0.5792
2003-01-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,0.95,0.3668
2003-01-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.83,0.7066
2003-01-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.2,0.4633
2003-01-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.83,1.0927
2003-02-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.72,0.6591
2003-02-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.12,0.4295
2003-02-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,46.38,17.7477
2003-02-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,35.8,13.6991
2003-02-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.03,0.3941
2003-02-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.42,0.5415
2003-02-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.17,0.8304
2003-02-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,59.58,22.7987
2003-02-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,42.75,16.3586
2003-02-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,82.33,31.5042
2003-02-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.9,0.727
2003-02-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.63,0.6228
2003-02-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.96,1.1317
2003-02-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.95,0.7462
2003-02-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,60.0,22.9594
2003-02-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.4,0.5348
2003-02-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.4,0.9184
2003-02-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,61.0,23.3421
2003-02-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.95,0.7462
2003-02-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.45,0.5539
2003-02-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.55,0.5931
2003-02-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.65,0.6314
2003-02-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.32,0.5051
2003-02-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.37,0.9069
2003-02-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.3,0.4965
2003-02-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.0,0.3827
2003-02-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.73,0.6633
2003-02-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.83,0.7003
2003-02-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.26,0.4834
2003-02-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.67,1.0204
2003-03-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.83,0.7008
2003-03-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.3,0.4978
2003-03-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.67,0.6395
2003-03-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,48.83,18.6988
2003-03-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,36.83,14.1036
2003-03-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.03,0.3944
2003-03-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.41,0.538
2003-03-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.17,0.831
2003-03-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,61.4,23.5124
2003-03-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,44.0,16.8492
2003-03-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,77.26,29.5857
2003-03-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.06,0.7879
2003-03-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.75,0.6701
2003-03-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.65,1.0129
2003-03-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.07,0.7917
2003-03-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,63.75,24.4123
2003-03-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.43,0.5466
2003-03-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.4,0.919
2003-03-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,75.0,28.7203
2003-03-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.92,0.7333
2003-03-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.45,0.5553
2003-03-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.51,0.5773
2003-03-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.72,0.6567
2003-03-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.24,0.4758
2003-03-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.21,0.8453
2003-03-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.33,0.5093
2003-03-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.0,0.3829
2003-03-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.0,0.7659
2003-03-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.79,0.6864
2003-03-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.27,0.4854
2003-03-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.38,0.9095
2003-04-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.17,0.8232
2003-04-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.4,0.5323
2003-04-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.73,0.6578
2003-04-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,50.0,19.0114
2003-04-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,40.1,15.2471
2003-04-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.45,0.5513
2003-04-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.53,0.5827
2003-04-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.06,0.7823
2003-04-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,63.3,24.0684
2003-04-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,45.38,17.2548
2003-04-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,72.2,27.4525
2003-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.31,0.8793
2003-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.81,0.6882
2003-04-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.9,1.1008
2003-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.3,0.8755
2003-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,65.0,24.7148
2003-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.51,0.5751
2003-04-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.4,0.9125
2003-04-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,65.0,24.7148
2003-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.25,0.8555
2003-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.57,0.597
2003-04-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.38,0.5228
2003-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.98,0.7529
2003-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.53,0.5837
2003-04-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.42,0.9183
2003-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.0,0.7605
2003-04-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.12,0.4278
2003-04-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.86,0.7072
2003-04-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.08,0.4116
2003-04-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.13,0.8089
2003-04-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.38,0.5228
2003-04-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.21,0.8384
2003-05-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.71,0.6593
2003-05-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.45,0.5598
2003-05-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.22,0.8581
2003-05-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,51.25,19.7876
2003-05-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,43.25,16.6988
2003-05-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.71,0.6583
2003-05-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.63,0.6303
2003-05-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.29,0.8842
2003-05-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,65.0,25.0965
2003-05-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,48.25,18.6293
2003-05-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,67.1,25.9073
2003-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.38,0.9199
2003-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.76,0.6815
2003-05-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,3.0,1.1583
2003-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.46,0.9508
2003-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,74.5,28.7645
2003-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.69,0.6535
2003-05-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.0,0.7722
2003-05-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,55.0,21.2355
2003-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.27,0.8784
2003-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.7,0.6573
2003-05-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.58,0.611
2003-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.92,0.7423
2003-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.47,0.5666
2003-05-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.43,0.9392
2003-05-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.04,0.7886
2003-05-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.33,0.5135
2003-05-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.39,0.9215
2003-05-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.59,0.6126
2003-05-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.17,0.8378
2003-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.64,0.6269
2003-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.3,0.4985
2003-06-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,1.61,0.6193
2003-06-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,59.12,22.6696
2003-06-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,40.8,15.6448
2003-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,1.97,0.7535
2003-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.65,0.6308
2003-06-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,2.25,0.8628
2003-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,67.0,25.6912
2003-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,48.0,18.4056
2003-06-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,62.0,23.7739
2003-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.23,0.8532
2003-06-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.56,0.5991
