date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2006-11-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6116
2006-11-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1304.8,0.6514
2006-11-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6116
2006-11-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1100.4,0.5494
2006-11-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1070.3,0.5343
2006-12-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1527.4,0.7795
2006-12-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1487.5,0.7592
2006-12-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1575.0,0.8038
2006-12-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1516.9,0.7742
2006-12-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1358.0,0.6931
2006-12-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1341.67,0.6847
2006-12-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1439.9,0.7349
2006-12-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1085.0,0.5537
2007-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1302.0,0.6663
2007-01-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1178.1,0.6029
2007-01-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1358.0,0.695
2007-01-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1365.0,0.6986
2007-01-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1358.0,0.695
2007-01-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.7165
2007-01-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1234.8,0.6319
2007-01-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1045.1,0.5349
2007-03-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1268.4,0.6704
2007-03-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,927.5,0.4902
2007-03-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1216.6,0.643
2007-03-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1274.0,0.6733
2007-03-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1215.2,0.6422
2007-03-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1101.1,0.5819
2007-03-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,900.2,0.4758
2007-05-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,971.0,0.5526
2007-07-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1001.0,0.5443
2007-09-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1029.0,0.5598
2007-11-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1108.0,0.6367
2008-01-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1167.0,0.6647
2008-02-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1224.0,0.6767
2008-02-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1218.0,0.6733
2008-02-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1108.1,0.6126
2008-02-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6772
2008-02-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6772
2008-02-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1091.3,0.6033
2008-02-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1088.5,0.6017
2008-02-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1035.3,0.5723
2008-03-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1168.0,0.6653
2008-03-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1220.1,0.695
2008-03-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1178.1,0.671
2008-03-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6978
2008-03-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6978
2008-03-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1202.6,0.685
2008-03-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1207.5,0.6878
2008-03-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1158.5,0.6599
2008-03-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1029.7,0.5865
2008-04-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1125.0,0.6828
2008-05-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1092.0,0.678
2008-06-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1087.0,0.678
2008-07-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1119.0,0.7259
2008-08-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1147.0,0.7072
2008-09-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1165.0,0.7327
2008-10-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1190.0,0.6925
2008-11-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1189.0,0.6529
2008-11-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.7688
2008-11-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.7688
2008-11-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1575.0,0.8649
2008-11-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1575.0,0.8649
2008-11-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1330.0,0.7304
2008-11-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1330.0,0.7304
2008-11-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.7688
2008-12-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1198.0,0.6903
2009-01-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1233.0,0.662
2009-02-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1262.0,0.6526
2009-02-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1505.0,0.7782
2009-02-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1358.0,0.7022
2009-02-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.7239
2009-02-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6334
2009-02-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1680.0,0.8687
2009-02-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1531.6,0.792
2009-02-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1306.9,0.6758
2009-02-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.7239
2009-03-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1260.0,0.648
2009-03-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1512.7,0.7779
2009-03-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1359.4,0.6991
2009-03-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1254.4,0.6451
2009-03-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1400.0,0.72
2009-03-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1530.2,0.7869
2009-03-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1391.6,0.7157
2009-03-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1237.6,0.6365
2009-03-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.63
2009-04-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1232.0,0.6288
2009-05-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1186.0,0.6037
2009-05-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1192.1,0.6068
2009-05-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1050.0,0.5344
2009-05-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1190.0,0.6057
2009-05-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1274.7,0.6488
2009-05-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,941.5,0.4792
2009-05-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1015.0,0.5166
2009-05-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1095.5,0.5576
2009-05-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1026.9,0.5227
2009-06-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1108.0,0.5861
2009-06-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1150.8,0.6087
2009-06-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1155.0,0.6109
2009-06-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1184.4,0.6265
2009-06-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1274.7,0.6743
2009-06-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,941.5,0.498
2009-06-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,910.0,0.4814
2009-06-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1123.5,0.5943
2009-06-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1114.4,0.5895
2009-07-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1066.0,0.5612
2009-07-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1190.0,0.6264
2009-07-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1120.0,0.5896
2009-07-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1219.4,0.6419
2009-07-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1339.8,0.7053
2009-07-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1011.5,0.5325
2009-07-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1006.6,0.5299
2009-07-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1190.0,0.6264
2009-07-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1166.9,0.6143
2009-08-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1063.0,0.5514
2009-08-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1163.4,0.6034
2009-08-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1120.0,0.5809
2009-08-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1242.5,0.6445
2009-08-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1374.8,0.7131
2009-08-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1056.3,0.5479
2009-08-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1181.6,0.6129
2009-08-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1186.5,0.6154
2009-08-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1184.4,0.6143
2009-09-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1114.0,0.5845
2009-09-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1327.9,0.6967
2009-09-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6427
2009-09-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1306.9,0.6857
2009-09-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1374.8,0.7213
2009-09-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1199.8,0.6295
2009-09-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1199.1,0.6292
2009-09-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1241.1,0.6512
2009-09-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1312.5,0.6887
2009-10-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1140.0,0.5728
2009-10-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1354.5,0.6806
2009-10-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1228.5,0.6172
2009-10-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1340.5,0.6735
2009-10-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1389.5,0.6981
2009-10-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1249.5,0.6278
2009-10-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1295.0,0.6507
2009-10-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1190.0,0.5979
2009-10-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1183.0,0.5944
2009-11-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1153.0,0.5905
2009-11-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1277.5,0.6542
2009-11-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1228.5,0.6291
2009-11-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1242.5,0.6363
2009-11-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1298.5,0.665
2009-11-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1123.5,0.5754
2009-11-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1050.0,0.5377
2009-11-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1225.0,0.6273
2009-11-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1123.5,0.5754
2009-12-15,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.916667,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1164.0,0.6091
2009-12-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1249.5,0.6539
2009-12-15,Androy,Bekily,Bekily,-24.22191048,45.319931,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1218.0,0.6374
2009-12-15,Androy,Beloha,Beloha,-25.173228,45.0603566,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1228.5,0.6429
2009-12-15,Androy,Tsihombe,Tsihombe,-25.317,45.483333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1312.5,0.6868
2009-12-15,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.041343688,46.3840446,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1113.0,0.5824
2009-12-15,Anosy,Taolagnaro,Fort-Dauphin,-25.0265811,46.9743621,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1137.5,0.5953
2009-12-15,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1193.5,0.6246
2009-12-15,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.721987,44.3827553,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1036.0,0.5422
